"contcod","country","year","region","Dexpend","whole","group","Dinc","pop"
"SVN",172,1993,4,0,1,7,414344.03125,0.229359343647957
"SVN",172,1993,4,0,1,8,472635,0.15855447947979
"SVN",172,1993,4,0,1,9,521310,0.10610643774271
"SVN",172,1993,4,0,1,10,740262,0.32336238026619
"SVN",172,1998,4,0,1,1,402249.9375,0.199000000953674
"SVN",172,1998,4,0,1,2,661407.4375,0.199000000953674
"SVN",172,1998,4,0,1,3,877081.4375,0.199000000953674
"SVN",172,1998,4,0,1,4,1093191.375,0.199000000953674
"SVN",172,1998,4,0,1,5,1310173,0.199000000953674
"SVN",172,1998,4,0,1,6,1511352.5,0.199000000953674
"SVN",172,1998,4,0,1,7,1722558.25,0.199000000953674
"SVN",172,1998,4,0,1,8,2005364.75,0.199000000953674
"SVN",172,1998,4,0,1,9,2403582.25,0.199000000953674
"SVN",172,1998,4,0,1,10,3474541.25,0.199000000953674
"SVN",172,2002,4,0,1,1,324968,0.100000001490116
"SVN",172,2002,4,0,1,2,417267,0.100000001490116
"SVN",172,2002,4,0,1,3,479691,0.100000001490116
"SVN",172,2002,4,0,1,4,556936,0.100000001490116
"SVN",172,2002,4,0,1,5,619061,0.100000001490116
"SVN",172,2002,4,0,1,6,677075,0.100000001490116
"SVN",172,2002,4,0,1,7,723545,0.100000001490116
"SVN",172,2002,4,0,1,8,764925,0.100000001490116
"SVN",172,2002,4,0,1,9,798750,0.100000001490116
"SVN",172,2002,4,0,1,10,850889,0.100000001490116
"SVN",172,2002,4,0,1,11,903891,0.100000001490116
"SVN",172,2002,4,0,1,12,976810,0.100000001490116
"SVN",172,2002,4,0,1,13,1048952,0.100000001490116
"SVN",172,2002,4,0,1,14,1125215,0.100000001490116
"SVN",172,2002,4,0,1,15,1207999,0.100000001490116
"SVN",172,2002,4,0,1,16,1319068,0.100000001490116
"SVN",172,2002,4,0,1,17,1426308,0.100000001490116
"SVN",172,2002,4,0,1,18,1601911,0.100000001490116
"SVN",172,2002,4,0,1,19,1856802,0.100000001490116
"SVN",172,2002,4,0,1,20,2696734,0.100000001490116
"SVN",172,2005,4,1,1,1,336829.625,0.100000001490116
"SVN",172,2005,4,1,1,2,473615.25,0.100000001490116
"SVN",172,2005,4,1,1,3,557932.75,0.100000001490116
"SVN",172,2005,4,1,1,4,620155.75,0.100000001490116
"SVN",172,2005,4,1,1,5,674979.0625,0.100000001490116
"SVN",172,2005,4,1,1,6,723369.75,0.100000001490116
"SVN",172,2005,4,1,1,7,775007.75,0.100000001490116
"SVN",172,2005,4,1,1,8,823777.375,0.100000001490116
"SVN",172,2005,4,1,1,9,864951.875,0.100000001490116
"SVN",172,2005,4,1,1,10,927934.125,0.100000001490116
"SVN",172,2005,4,1,1,11,970421.375,0.100000001490116
"SVN",172,2005,4,1,1,12,1013856.25,0.100000001490116
"SVN",172,2005,4,1,1,13,1085758.75,0.100000001490116
"SVN",172,2005,4,1,1,14,1170380,0.100000001490116
"SVN",172,2005,4,1,1,15,1256910.75,0.100000001490116
"SVN",172,2005,4,1,1,16,1350332.625,0.100000001490116
"SVN",172,2005,4,1,1,17,1491876.5,0.100000001490116
"SVN",172,2005,4,1,1,18,1645836.5,0.100000001490116
"SVN",172,2005,4,1,1,19,1922091,0.100000001490116
"SVN",172,2005,4,1,1,20,3012217.75,0.100000001490116
"SWE",184,1988,5,0,1,1,18956.001953125,0.83569997549057
"SWE",184,1988,5,0,1,2,34572.58984375,0.83569997549057
"SWE",184,1988,5,0,1,3,40382.36328125,0.83569997549057
"SWE",184,1988,5,0,1,4,45077.3671875,0.83569997549057
"SWE",184,1988,5,0,1,5,49910.70703125,0.83569997549057
"SWE",184,1988,5,0,1,6,55189.15625,0.83569997549057
"SWE",184,1988,5,0,1,7,62532.0234375,0.83569997549057
"SWE",184,1988,5,0,1,8,71586.5390625,0.83569997549057
"SWE",184,1988,5,0,1,9,82601.359375,0.83569997549057
"SWE",184,1988,5,0,1,10,110524.34375,0.83569997549057
"SWE",184,1993,5,0,1,1,32241.8828125,0.871999979019165
"SWE",184,1993,5,0,1,2,55214.55078125,0.871999979019165
"SWE",184,1993,5,0,1,3,64623.11328125,0.871999979019165
"SWE",184,1993,5,0,1,4,72386.4140625,0.871999979019165
"SWE",184,1993,5,0,1,5,80438.109375,0.871999979019165
"SWE",184,1993,5,0,1,6,90075.546875,0.871999979019165
"SWE",184,1993,5,0,1,7,102067.8671875,0.871999979019165
"SWE",184,1993,5,0,1,8,116821.0546875,0.871999979019165
"SWE",184,1993,5,0,1,9,135959.078125,0.871999979019165
"SWE",184,1993,5,0,1,10,189347.328125,0.871999979019165
"SWE",184,1998,5,0,1,1,32171.490234375,0.884999990463257
"SWE",184,1998,5,0,1,2,54201.4140625,0.884999990463257
"SWE",184,1998,5,0,1,3,64008.6875,0.884999990463257
"SWE",184,1998,5,0,1,4,72871.4609375,0.884999990463257
"SWE",184,1998,5,0,1,5,82032.8046875,0.884999990463257
"SWE",184,1998,5,0,1,6,91953.875,0.884999990463257
"SWE",184,1998,5,0,1,7,103588.5625,0.884999990463257
"SWE",184,1998,5,0,1,8,117404.171875,0.884999990463257
"SWE",184,1998,5,0,1,9,136132.5,0.884999990463257
"SWE",184,1998,5,0,1,10,189959.453125,0.884999990463257
"SWE",184,2002,5,0,1,1,30718,0.439999997615814
"SWE",184,2002,5,0,1,2,51899,0.439999997615814
"SWE",184,2002,5,0,1,3,60655,0.439999997615814
"SWE",184,2002,5,0,1,4,67171,0.439999997615814
"SWE",184,2002,5,0,1,5,72726,0.439999997615814
"SWE",184,2002,5,0,1,6,78176,0.439999997615814
"SWE",184,2002,5,0,1,7,83438,0.439999997615814
"SWE",184,2002,5,0,1,8,88202,0.439999997615814
"SWE",184,2002,5,0,1,9,93032,0.439999997615814
"SWE",184,2002,5,0,1,10,98317,0.439999997615814
"SWE",184,2002,5,0,1,11,103961,0.439999997615814
"SWE",184,2002,5,0,1,12,110119,0.439999997615814
"SWE",184,2002,5,0,1,13,117144,0.439999997615814
"SWE",184,2002,5,0,1,14,125504,0.439999997615814
"SWE",184,2002,5,0,1,15,135094,0.439999997615814
"SWE",184,2002,5,0,1,16,146009,0.439999997615814
"SWE",184,2002,5,0,1,17,158644,0.439999997615814
"SWE",184,2002,5,0,1,18,174852,0.439999997615814
"SWE",184,2002,5,0,1,19,199313,0.439999997615814
"SWE",184,2002,5,0,1,20,312578,0.439999997615814
"SWE",184,2005,5,0,1,1,39879.1640625,0.45100000500679
"SWE",184,2005,5,0,1,2,62981.47265625,0.45100000500679
"SWE",184,2005,5,0,1,3,72833.3359375,0.45100000500679
"SWE",184,2005,5,0,1,4,80824.734375,0.45100000500679
"SWE",184,2005,5,0,1,5,87938.796875,0.45100000500679
"SWE",184,2005,5,0,1,6,93714.703125,0.45100000500679
"SWE",184,2005,5,0,1,7,99439.359375,0.45100000500679
"SWE",184,2005,5,0,1,8,104996.6015625,0.45100000500679
"SWE",184,2005,5,0,1,9,110567.703125,0.45100000500679
"SWE",184,2005,5,0,1,10,116413.15625,0.45100000500679
"SWE",184,2005,5,0,1,11,122767.328125,0.45100000500679
"SWE",184,2005,5,0,1,12,129686.1484375,0.45100000500679
"SWE",184,2005,5,0,1,13,137669.1875,0.45100000500679
"SWE",184,2005,5,0,1,14,147092.4375,0.45100000500679
"SWE",184,2005,5,0,1,15,157552.96875,0.45100000500679
"SWE",184,2005,5,0,1,16,169698.234375,0.45100000500679
"SWE",184,2005,5,0,1,17,183751.546875,0.45100000500679
"SWE",184,2005,5,0,1,18,202137.109375,0.45100000500679
"SWE",184,2005,5,0,1,19,230077.375,0.45100000500679
"SWE",184,2005,5,0,1,20,345609.625,0.45100000500679
"SWZ",183,1993,1,1,1,1,361.955169677734,0.0850000008940697
"SWZ",183,1993,1,1,1,2,787.871704101562,0.0850000008940697
"SWZ",183,1993,1,1,1,3,1148.43640136719,0.0850000008940697
"SWZ",183,1993,1,1,1,4,1511.34753417969,0.0850000008940697
"SWZ",183,1993,1,1,1,5,1928.66064453125,0.0850000008940697
"SWZ",183,1993,1,1,1,6,2419.75512695312,0.0850000008940697
"SWZ",183,1993,1,1,1,7,3108.03466796875,0.0850000008940697
"SWZ",183,1993,1,1,1,8,4281.67333984375,0.0850000008940697
"SWZ",183,1993,1,1,1,9,6524.318359375,0.0850000008940697
"SWZ",183,1993,1,1,1,10,21923.70703125,0.0850000008940697
"SYR",186,2002,2,1,1,1,10493,0.870000004768372
"SYR",186,2002,2,1,1,2,13881,0.870000004768372
"SYR",186,2002,2,1,1,3,16120,0.870000004768372
"SYR",186,2002,2,1,1,4,17996,0.870000004768372
"SYR",186,2002,2,1,1,5,19803,0.870000004768372
"SYR",186,2002,2,1,1,6,21600,0.870000004768372
"SYR",186,2002,2,1,1,7,23372,0.870000004768372
"SYR",186,2002,2,1,1,8,25177,0.870000004768372
"SYR",186,2002,2,1,1,9,27022,0.870000004768372
"SYR",186,2002,2,1,1,10,29102,0.870000004768372
"SYR",186,2002,2,1,1,11,31457,0.870000004768372
"SYR",186,2002,2,1,1,12,34093,0.870000004768372
"SYR",186,2002,2,1,1,13,37012,0.870000004768372
"SYR",186,2002,2,1,1,14,40526,0.870000004768372
"SYR",186,2002,2,1,1,15,44858,0.870000004768372
"SYR",186,2002,2,1,1,16,50422,0.870000004768372
"SYR",186,2002,2,1,1,17,57339,0.870000004768372
"SYR",186,2002,2,1,1,18,66994,0.870000004768372
"SYR",186,2002,2,1,1,19,84589,0.870000004768372
"SYR",186,2002,2,1,1,20,158044,0.870000004768372
"TCD",38,2002,1,1,1,1,30572,0.419999986886978
"TCD",38,2002,1,1,1,2,48433,0.419999986886978
"TCD",38,2002,1,1,1,3,58147,0.419999986886978
"TCD",38,2002,1,1,1,4,64621,0.419999986886978
"TCD",38,2002,1,1,1,5,72396,0.419999986886978
"TCD",38,2002,1,1,1,6,79488,0.419999986886978
"TCD",38,2002,1,1,1,7,87247,0.419999986886978
"TCD",38,2002,1,1,1,8,94895,0.419999986886978
"TCD",38,2002,1,1,1,9,103172,0.419999986886978
"TCD",38,2002,1,1,1,10,112318,0.419999986886978
"TCD",38,2002,1,1,1,11,124418,0.419999986886978
"TCD",38,2002,1,1,1,12,136778,0.419999986886978
"TCD",38,2002,1,1,1,13,149892,0.419999986886978
"TCD",38,2002,1,1,1,14,165484,0.419999986886978
"TCD",38,2002,1,1,1,15,183278,0.419999986886978
"TCD",38,2002,1,1,1,16,203319,0.419999986886978
"TCD",38,2002,1,1,1,17,232941,0.419999986886978
"TCD",38,2002,1,1,1,18,272470,0.419999986886978
"TCD",38,2002,1,1,1,19,342910,0.419999986886978
"TCD",38,2002,1,1,1,20,641162,0.419999986886978
"TCD",38,2005,1,1,1,1,18728.59375,0.507499992847443
"TCD",38,2005,1,1,1,2,29670.396484375,0.507499992847443
"TCD",38,2005,1,1,1,3,35621.625,0.507499992847443
"TCD",38,2005,1,1,1,4,39587.5234375,0.507499992847443
"TCD",38,2005,1,1,1,5,44350.62109375,0.507499992847443
"TCD",38,2005,1,1,1,6,48695.06640625,0.507499992847443
"TCD",38,2005,1,1,1,7,53448.3359375,0.507499992847443
"TCD",38,2005,1,1,1,8,58133.51171875,0.507499992847443
"TCD",38,2005,1,1,1,9,63204.328125,0.507499992847443
"TCD",38,2005,1,1,1,10,68806.859375,0.507499992847443
"TCD",38,2005,1,1,1,11,76219.6328125,0.507499992847443
"TCD",38,2005,1,1,1,12,83791.4296875,0.507499992847443
"TCD",38,2005,1,1,1,13,91825.296875,0.507499992847443
"TCD",38,2005,1,1,1,14,101376.7109375,0.507499992847443
"TCD",38,2005,1,1,1,15,112277.4765625,0.507499992847443
"TCD",38,2005,1,1,1,16,124554.6875,0.507499992847443
"TCD",38,2005,1,1,1,17,142701.625,0.507499992847443
"TCD",38,2005,1,1,1,18,166917.28125,0.507499992847443
"TCD",38,2005,1,1,1,19,210069.78125,0.507499992847443
"TCD",38,2005,1,1,1,20,392781.3125,0.507499992847443
"TGO",1.79769313486232e+308,2005,1,1,1,1,51898.07421875,0.312000006437302
"TGO",1.79769313486232e+308,2005,1,1,1,2,69250.71875,0.312000006437302
"TGO",1.79769313486232e+308,2005,1,1,1,3,80195.796875,0.312000006437302
"TGO",1.79769313486232e+308,2005,1,1,1,4,89624.53125,0.312000006437302
"TGO",1.79769313486232e+308,2005,1,1,1,5,98468.359375,0.312000006437302
"TGO",1.79769313486232e+308,2005,1,1,1,6,106632.734375,0.312000006437302
"TGO",1.79769313486232e+308,2005,1,1,1,7,116453.5234375,0.312000006437302
"TGO",1.79769313486232e+308,2005,1,1,1,8,126468.1015625,0.312000006437302
"TGO",1.79769313486232e+308,2005,1,1,1,9,135670.84375,0.312000006437302
"TGO",1.79769313486232e+308,2005,1,1,1,10,146118.375,0.312000006437302
"TGO",1.79769313486232e+308,2005,1,1,1,11,157426.40625,0.312000006437302
"TGO",1.79769313486232e+308,2005,1,1,1,12,170193.125,0.312000006437302
"TGO",1.79769313486232e+308,2005,1,1,1,13,185033.359375,0.312000006437302
"TGO",1.79769313486232e+308,2005,1,1,1,14,200776.6875,0.312000006437302
"TGO",1.79769313486232e+308,2005,1,1,1,15,218078.96875,0.312000006437302
"TGO",1.79769313486232e+308,2005,1,1,1,16,241254.546875,0.312000006437302
"TGO",1.79769313486232e+308,2005,1,1,1,17,272438.84375,0.312000006437302
"TGO",1.79769313486232e+308,2005,1,1,1,18,316151.5,0.312000006437302
"TGO",1.79769313486232e+308,2005,1,1,1,19,383059.4375,0.312000006437302
"TGO",1.79769313486232e+308,2005,1,1,1,20,643886.1875,0.312000006437302
"THA",190,1988,2,0,1,1,3541.48657226562,2.71800303459167
"THA",190,1988,2,0,1,2,4678.6611328125,2.72344994544983
"THA",190,1988,2,0,1,3,5490.9287109375,2.72889685630798
"THA",190,1988,2,0,1,4,6108.251953125,2.72889685630798
"THA",190,1988,2,0,1,5,6725.57568359375,2.71255612373352
"THA",190,1988,2,0,1,6,7342.8984375,2.73434376716614
"THA",190,1988,2,0,1,7,7992.712890625,2.71800303459167
"THA",190,1988,2,0,1,8,8740,2.72344994544983
"THA",190,1988,2,0,1,9,9487.28515625,2.71255612373352
"THA",190,1988,2,0,1,10,10299.5537109375,2.73434376716614
"THA",190,1988,2,0,1,11,11274.2734375,2.71255612373352
"THA",190,1988,2,0,1,12,12411.4482421875,2.72889685630798
"THA",190,1988,2,0,1,13,13743.5673828125,2.72889685630798
"THA",190,1988,2,0,1,14,15303.12109375,2.71800303459167
"THA",190,1988,2,0,1,15,17252.564453125,2.72889685630798
"THA",190,1988,2,0,1,16,19754.34765625,2.69621539115906
"THA",190,1988,2,0,1,17,22938.4375,2.7506844997406
"THA",190,1988,2,0,1,18,27649.587890625,2.72344994544983
"THA",190,1988,2,0,1,19,35902.2265625,2.71255612373352
"THA",190,1988,2,0,1,20,78270.1015625,2.73434376716614
"THA",190,1993,2,1,1,1,4877.30224609375,5.85799980163574
"THA",190,1993,2,1,1,2,6920.26220703125,5.85799980163574
"THA",190,1993,2,1,1,3,8598.541015625,5.85799980163574
"THA",190,1993,2,1,1,4,10381.0126953125,5.85799980163574
"THA",190,1993,2,1,1,5,12440.0986328125,5.85799980163574
"THA",190,1993,2,1,1,6,15152.880859375,5.85799980163574
"THA",190,1993,2,1,1,7,18742.634765625,5.85799980163574
"THA",190,1993,2,1,1,8,24283.55859375,5.85799980163574
"THA",190,1993,2,1,1,9,34355.70703125,5.85799980163574
"THA",190,1993,2,1,1,10,82094.2265625,5.85799980163574
"THA",190,1998,2,1,1,1,6959.068359375,3.05999994277954
"THA",190,1998,2,1,1,2,9202.4345703125,3.05999994277954
"THA",190,1998,2,1,1,3,10581.5419921875,3.05999994277954
"THA",190,1998,2,1,1,4,11756.8271484375,3.05999994277954
"THA",190,1998,2,1,1,5,12921.525390625,3.05999994277954
"THA",190,1998,2,1,1,6,14144.4580078125,3.05999994277954
"THA",190,1998,2,1,1,7,15501.06640625,3.05999994277954
"THA",190,1998,2,1,1,8,16892.0859375,3.05999994277954
"THA",190,1998,2,1,1,9,18415.45703125,3.05999994277954
"THA",190,1998,2,1,1,10,20132.0625,3.05999994277954
"THA",190,1998,2,1,1,11,22146.4609375,3.05999994277954
"THA",190,1998,2,1,1,12,24391.1484375,3.05999994277954
"THA",190,1998,2,1,1,13,26909.806640625,3.05999994277954
"THA",190,1998,2,1,1,14,29945.962890625,3.05999994277954
"THA",190,1998,2,1,1,15,33688.875,3.05999994277954
"THA",190,1998,2,1,1,16,38367.51953125,3.05999994277954
"THA",190,1998,2,1,1,17,44365.71484375,3.05999994277954
"THA",190,1998,2,1,1,18,53099.62109375,3.05999994277954
"THA",190,1998,2,1,1,19,68576.8671875,3.05999994277954
"THA",190,1998,2,1,1,20,127987.03125,3.05999994277954
"THA",190,2002,2,1,1,1,8309,3.10999989509582
"THA",190,2002,2,1,1,2,10257,3.10999989509582
"THA",190,2002,2,1,1,3,11672,3.10999989509582
"THA",190,2002,2,1,1,4,12947,3.10999989509582
"THA",190,2002,2,1,1,5,14286,3.10999989509582
"THA",190,2002,2,1,1,6,15675,3.10999989509582
"THA",190,2002,2,1,1,7,17106,3.10999989509582
"THA",190,2002,2,1,1,8,18551,3.10999989509582
"THA",190,2002,2,1,1,9,20253,3.10999989509582
"THA",190,2002,2,1,1,10,21898,3.10999989509582
"THA",190,2002,2,1,1,11,23919,3.10999989509582
"THA",190,2002,2,1,1,12,26131,3.10999989509582
"THA",190,2002,2,1,1,13,28852,3.10999989509582
"THA",190,2002,2,1,1,14,31878,3.10999989509582
"THA",190,2002,2,1,1,15,35524,3.10999989509582
"THA",190,2002,2,1,1,16,40174,3.10999989509582
"THA",190,2002,2,1,1,17,46522,3.10999989509582
"THA",190,2002,2,1,1,18,55481,3.10999989509582
"THA",190,2002,2,1,1,19,70832,3.10999989509582
"THA",190,2002,2,1,1,20,125785,3.10999989509582
"THA",190,2005,2,1,1,1,8822.8369140625,3.15000009536743
"THA",190,2005,2,1,1,2,11672.3974609375,3.15000009536743
"THA",190,2005,2,1,1,3,13631.525390625,3.15000009536743
"THA",190,2005,2,1,1,4,15251.7802734375,3.15000009536743
"THA",190,2005,2,1,1,5,16843.294921875,3.15000009536743
"THA",190,2005,2,1,1,6,18612.439453125,3.15000009536743
"THA",190,2005,2,1,1,7,20411.77734375,3.15000009536743
"THA",190,2005,2,1,1,8,22241.5859375,3.15000009536743
"THA",190,2005,2,1,1,9,24198.619140625,3.15000009536743
"THA",190,2005,2,1,1,10,26461.462890625,3.15000009536743
"THA",190,2005,2,1,1,11,29017.65625,3.15000009536743
"THA",190,2005,2,1,1,12,31757.83203125,3.15000009536743
"THA",190,2005,2,1,1,13,35098.7421875,3.15000009536743
"THA",190,2005,2,1,1,14,38981.30859375,3.15000009536743
"THA",190,2005,2,1,1,15,43246.23828125,3.15000009536743
"THA",190,2005,2,1,1,16,48801.140625,3.15000009536743
"THA",190,2005,2,1,1,17,56430.44140625,3.15000009536743
"THA",190,2005,2,1,1,18,67005.6328125,3.15000009536743
"THA",190,2005,2,1,1,19,87554.2734375,3.15000009536743
"THA",190,2005,2,1,1,20,182557.6875,3.15000009536743
"TJK",188,1988,4,0,1,1,900,2.89366793632507
"TJK",188,1988,4,0,1,2,1200,1.02216601371765
"TJK",188,1988,4,0,1,3,1800,0.765389978885651
"TJK",188,1988,4,0,1,4,2400,0.187644004821777
"TJK",188,1988,4,0,1,5,4800,0.069132000207901
"TJK",188,1998,4,1,1,1,30.4459991455078,0.305000007152557
"TJK",188,1998,4,1,1,2,45.5060005187988,0.305000007152557
"TJK",188,1998,4,1,1,3,54.6380004882812,0.305000007152557
"TJK",188,1998,4,1,1,4,63.1570014953613,0.305000007152557
"TJK",188,1998,4,1,1,5,68.4560012817383,0.305000007152557
"TJK",188,1998,4,1,1,6,74.3740005493164,0.305000007152557
"TJK",188,1998,4,1,1,7,80.1880035400391,0.305000007152557
"TJK",188,1998,4,1,1,8,87.0699996948242,0.305000007152557
"TJK",188,1998,4,1,1,9,93.7689971923828,0.305000007152557
"TJK",188,1998,4,1,1,10,99.3140029907226,0.305000007152557
"TJK",188,1998,4,1,1,11,105.139999389648,0.305000007152557
"TJK",188,1998,4,1,1,12,111.424003601074,0.305000007152557
"TJK",188,1998,4,1,1,13,118.669998168945,0.305000007152557
"TJK",188,1998,4,1,1,14,126.688003540039,0.305000007152557
"TJK",188,1998,4,1,1,15,136.602005004883,0.305000007152557
"TJK",188,1998,4,1,1,16,149.244003295898,0.305000007152557
"TJK",188,1998,4,1,1,17,166.899993896484,0.305000007152557
"TJK",188,1998,4,1,1,18,188.75,0.305000007152557
"TJK",188,1998,4,1,1,19,231.199996948242,0.305000007152557
"TJK",188,1998,4,1,1,20,375.511993408203,0.305000007152557
"TJK",188,2002,4,1,1,1,140,0.310000002384186
"TJK",188,2002,4,1,1,2,180,0.310000002384186
"TJK",188,2002,4,1,1,3,207,0.310000002384186
"TJK",188,2002,4,1,1,4,230,0.310000002384186
"TJK",188,2002,4,1,1,5,252,0.310000002384186
"TJK",188,2002,4,1,1,6,274,0.310000002384186
"TJK",188,2002,4,1,1,7,297,0.310000002384186
"TJK",188,2002,4,1,1,8,320,0.310000002384186
"TJK",188,2002,4,1,1,9,342,0.310000002384186
"TJK",188,2002,4,1,1,10,367,0.310000002384186
"TJK",188,2002,4,1,1,11,394,0.310000002384186
"TJK",188,2002,4,1,1,12,422,0.310000002384186
"TJK",188,2002,4,1,1,13,450,0.310000002384186
"TJK",188,2002,4,1,1,14,486,0.310000002384186
"TJK",188,2002,4,1,1,15,527,0.310000002384186
"TJK",188,2002,4,1,1,16,581,0.310000002384186
"TJK",188,2002,4,1,1,17,644,0.310000002384186
"TJK",188,2002,4,1,1,18,735,0.310000002384186
"TJK",188,2002,4,1,1,19,894,0.310000002384186
"TJK",188,2002,4,1,1,20,1419,0.310000002384186
"TJK",188,2005,4,1,1,1,188.884780883789,0.327499985694885
"TJK",188,2005,4,1,1,2,267.145690917969,0.327499985694885
"TJK",188,2005,4,1,1,3,312.445465087891,0.327499985694885
"TJK",188,2005,4,1,1,4,353.667694091797,0.327499985694885
"TJK",188,2005,4,1,1,5,384.751373291016,0.327499985694885
"TJK",188,2005,4,1,1,6,426.736968994141,0.327499985694885
"TJK",188,2005,4,1,1,7,462.496063232422,0.327499985694885
"TJK",188,2005,4,1,1,8,502.040252685547,0.327499985694885
"TJK",188,2005,4,1,1,9,546.7529296875,0.327499985694885
"TJK",188,2005,4,1,1,10,585.795166015625,0.327499985694885
"TJK",188,2005,4,1,1,11,631.771728515625,0.327499985694885
"TJK",188,2005,4,1,1,12,680.065246582031,0.327499985694885
"TJK",188,2005,4,1,1,13,735.425842285156,0.327499985694885
"TJK",188,2005,4,1,1,14,791.865478515625,0.327499985694885
"TJK",188,2005,4,1,1,15,852.015197753906,0.327499985694885
"TJK",188,2005,4,1,1,16,930.515930175781,0.327499985694885
"TJK",188,2005,4,1,1,17,1070.28466796875,0.327499985694885
"TJK",188,2005,4,1,1,18,1253.45361328125,0.327499985694885
"TJK",188,2005,4,1,1,19,1534.68029785156,0.327499985694885
"TJK",188,2005,4,1,1,20,2427.96923828125,0.327499985694885
"TKM",196,1988,4,0,1,1,900,1.27258205413818
"TKM",196,1988,4,0,1,2,1050,0.799709975719452
"TKM",196,1988,4,0,1,3,1499.99987792969,0.897065997123718
"TKM",196,1988,4,0,1,4,2100,0.180803999304771
"TKM",196,1988,4,0,1,5,2400,0.326837986707687
"TKM",196,1993,4,0,1,1,89977.5,0.129299998283386
"TKM",196,1993,4,0,1,2,104973.75,0.22843000292778
"TKM",196,1993,4,0,1,3,149962.5,0.624949991703034
"TKM",196,1993,4,0,1,4,209947.5,0.66373997926712
"TKM",196,1993,4,0,1,5,269932.53125,0.581849992275238
"TKM",196,1993,4,0,1,6,329917.5,0.469790011644363
"TKM",196,1993,4,0,1,7,389902.5,0.366349995136261
"TKM",196,1993,4,0,1,8,449887.5,0.28014999628067
"TKM",196,1993,4,0,1,9,509872.5,0.215499997138977
"TKM",196,1993,4,0,1,10,569857.5,0.163780003786087
"TKM",196,1993,4,0,1,11,659835,0.219809994101524
"TKM",196,1993,4,0,1,12,779805,0.133609995245934
"TKM",196,1993,4,0,1,13,899775,0.0818900018930435
"TKM",196,1993,4,0,1,14,1019745,0.0517200008034706
"TKM",196,1993,4,0,1,15,1139715,0.0301699992269278
"TKM",196,1993,4,0,1,16,1259685.125,0.0215499997138977
"TKM",196,1993,4,0,1,17,1619595.125,0.047410000115633
"TKM",196,1998,4,1,1,1,622884.375,0.479999989271164
"TKM",196,1998,4,1,1,2,958283.6875,0.479999989271164
"TKM",196,1998,4,1,1,3,1212437.125,0.479999989271164
